Date,Open,High,Low,Close,Adj Close,Volume
2006-01-18,21402.000000,21850.000000,21250.000000,21850.000000,11823.710938,3007162
2006-01-19,21800.000000,22690.000000,21710.000000,22540.000000,12197.086914,2839991
2006-01-20,22720.000000,23100.000000,22350.000000,22740.000000,12305.315430,1594227
2006-01-23,22700.000000,23110.000000,22300.000000,22900.000000,12391.899414,3937942
2006-01-24,23100.000000,23340.000000,23100.000000,23100.000000,12500.122070,2690726
2006-01-25,23100.000000,23750.000000,22700.000000,23400.000000,12662.462891,1974404
2006-01-26,23500.000000,24100.000000,23295.900391,24100.000000,13041.254883,1287588
2006-01-27,24400.000000,24735.000000,24200.000000,24650.000000,13338.875977,2081377
2006-01-30,24920.000000,24990.000000,24400.000000,24645.000000,13336.173828,1920210
2006-01-31,24723.000000,25200.000000,24600.000000,24900.000000,13474.161133,3141522
2006-02-01,24800.000000,25700.000000,24500.000000,25600.000000,13852.952148,1831033
2006-02-02,25960.000000,26900.000000,25614.000000,26200.000000,14177.627930,4700101
2006-02-03,25569.000000,25825.000000,25000.000000,25125.000000,13595.911133,2933352
2006-02-06,25200.000000,25495.000000,25000.000000,25300.000000,13690.609375,2024714
2006-02-07,25500.000000,26226.269531,24100.000000,24600.000000,13311.818359,2896537
2006-02-08,24000.000000,24600.000000,23800.000000,23975.000000,12973.613281,2624951
2006-02-09,24085.000000,24299.000000,23317.000000,24299.000000,13148.938477,3326751
2006-02-10,24140.000000,24500.000000,23800.000000,24500.000000,13257.706055,1663598
2006-02-13,24000.000000,24100.000000,23600.000000,23755.000000,12854.561523,1343269
2006-02-14,23700.000000,23700.000000,22800.000000,22800.000000,12337.781250,2205917
2006-02-15,22850.000000,23400.000000,20850.000000,20900.000000,11309.633789,7235423
2006-02-16,21150.000000,21676.000000,20650.000000,20885.000000,11301.517578,7023549
2006-02-17,21200.000000,21500.000000,20700.000000,21500.000000,11634.313477,6181215
2006-02-20,21860.000000,22400.000000,21551.000000,22400.000000,12121.330078,1767692
2006-02-21,22500.000000,22900.000000,22290.000000,22850.000000,12364.839844,1994483
2006-02-22,22995.000000,23300.000000,22400.000000,22499.000000,12174.904297,2780958
2006-02-23,22450.000000,22550.000000,21760.000000,21900.000000,11850.764648,2716333
2006-02-24,21800.000000,22033.320313,21410.000000,21700.000000,11742.540039,3945584
2006-02-27,21900.000000,22050.000000,21750.000000,21875.000000,11837.238281,3379642
2006-02-28,21784.000000,21999.699219,21100.000000,21100.000000,11417.860352,5003348
2006-03-01,21100.000000,21100.000000,21100.000000,21100.000000,11417.860352,0
2006-03-02,21700.000000,21950.000000,21300.000000,21495.000000,11631.607422,4963529
2006-03-03,21500.000000,21657.000000,21099.000000,21500.000000,11634.313477,2974317
2006-03-06,21490.000000,21670.000000,21250.000000,21290.000000,11520.678711,2380127
2006-03-07,20975.000000,21245.000000,20200.000000,20200.000000,10930.843750,3632367
2006-03-08,20149.000000,20500.000000,19300.000000,20100.000000,10876.729492,6710417
2006-03-09,20402.000000,20600.000000,19920.000000,20400.000000,11039.070313,2194417
2006-03-10,20499.000000,20700.000000,20300.000000,20425.000000,11052.597656,2436638
2006-03-13,20601.000000,20825.000000,20440.000000,20500.000000,11093.184570,1104842
2006-03-14,20645.000000,21990.000000,20640.000000,21990.000000,11899.468750,3280702
2006-03-15,22100.000000,22850.000000,21750.000000,22850.000000,12364.839844,2834494
2006-03-16,22789.000000,22995.000000,22250.000000,22805.000000,12340.487305,3418229
2006-03-17,22865.000000,23000.000000,22305.000000,23000.000000,12446.012695,2589685
2006-03-20,22900.000000,23160.000000,22800.000000,22995.000000,12443.304688,2129184
2006-03-21,22995.000000,22995.000000,22995.000000,22995.000000,12443.304688,0
2006-03-22,22850.000000,23110.000000,22550.000000,22950.000000,12418.956055,2698381
2006-03-23,23000.000000,23200.000000,22800.000000,22955.000000,12421.658203,2424242
2006-03-24,23111.000000,23300.000000,22550.000000,22702.000000,12284.750977,1771963
2006-03-27,22815.000000,22950.000000,22300.000000,22550.000000,12202.500977,1319297
2006-03-28,22605.000000,22605.000000,22325.000000,22500.000000,12175.445313,1180169
2006-03-29,22600.000000,23145.000000,22600.000000,22975.000000,12432.479492,3418331
2006-03-30,23300.000000,23950.000000,22975.000000,23650.000000,12797.749023,1939978
2006-03-31,23650.000000,23850.000000,23200.000000,23300.000000,12608.347656,2359889
2006-04-03,23300.000000,24500.000000,23200.000000,23900.000000,13090.334961,1806742
2006-04-04,23780.000000,23850.000000,23350.000000,23475.000000,12857.556641,3563321
2006-04-05,23500.000000,23900.000000,23301.000000,23400.000000,12816.479492,3233992
2006-04-06,23600.000000,23695.000000,23050.000000,23200.000000,12706.939453,2914397
2006-04-07,23200.000000,23290.000000,22500.000000,23201.000000,12707.488281,1144896
2006-04-10,23150.000000,23675.000000,22950.000000,23400.000000,12816.479492,3252503
2006-04-11,23570.000000,24354.000000,23500.000000,24000.000000,13145.107422,2566979
2006-04-12,23700.000000,24100.000000,23600.000000,24050.000000,13172.493164,1662923
2006-04-13,24001.000000,24232.810547,23610.000000,23800.000000,13035.569336,1461119
2006-04-14,23800.000000,23800.000000,23800.000000,23800.000000,13035.569336,0
2006-04-17,23800.000000,23800.000000,23800.000000,23800.000000,13035.569336,0
2006-04-18,24225.000000,25280.000000,24225.000000,25000.000000,13692.823242,5047105
2006-04-19,25325.000000,25799.000000,22592.000000,24800.000000,13583.277344,1831057
2006-04-20,25300.000000,25500.000000,24700.000000,25100.000000,13747.590820,3176470
2006-04-21,25075.000000,25160.000000,24800.000000,24900.000000,13638.051758,1600624
2006-04-24,25000.000000,25400.000000,24850.000000,25100.000000,13747.590820,1736719
2006-04-25,25190.000000,25420.000000,23325.000000,25420.000000,13922.857422,2264125
2006-04-26,25499.000000,25600.000000,24137.849609,25600.000000,14021.449219,2471796
2006-04-27,25600.000000,25600.000000,25600.000000,25600.000000,14021.449219,0
2006-04-28,25300.000000,25700.000000,24800.000000,25300.000000,13857.133789,2026331
2006-05-01,25300.000000,25300.000000,25300.000000,25300.000000,13857.133789,0
2006-05-02,25600.000000,26824.000000,24610.839844,26780.000000,14667.747070,4844174
2006-05-03,26950.000000,27680.000000,26151.000000,26500.000000,14514.389648,5071612
2006-05-04,26580.000000,26800.000000,26000.000000,26506.000000,14517.673828,2278241
2006-05-05,26600.000000,27649.000000,26250.000000,27460.000000,15040.191406,2969469
2006-05-08,27510.000000,28300.000000,27325.000000,27396.000000,15005.143555,3650031
2006-05-09,27390.000000,27800.000000,26900.000000,27449.000000,15034.166992,1359565
2006-05-10,27602.000000,27999.000000,27450.000000,27500.000000,15062.103516,2205890
2006-05-11,27785.000000,28100.000000,27620.000000,27900.000000,15281.184570,2190559
2006-05-12,27900.000000,27901.000000,27100.000000,27450.000000,15034.716797,1652384
2006-05-15,26500.000000,27000.000000,25501.000000,25505.000000,13969.417969,3372398
2006-05-16,25350.000000,25700.000000,25020.000000,25020.000000,13703.774414,2808152
2006-05-17,25400.000000,25499.000000,24400.000000,24620.000000,13484.689453,3450193
2006-05-18,24300.000000,24800.000000,23950.000000,24158.000000,13231.647461,2553653
2006-05-19,24350.000000,25300.000000,24150.000000,24300.000000,13309.420898,2530428
2006-05-22,24180.000000,24700.000000,23800.000000,23984.000000,13136.345703,2973160
2006-05-23,24100.000000,25300.000000,23780.000000,25300.000000,13857.133789,3514068
2006-05-24,25250.000000,25250.000000,24100.000000,24650.000000,13501.121094,2886370
2006-05-25,24600.000000,25000.000000,24301.000000,24775.000000,13569.586914,2395495
2006-05-26,25415.000000,26074.000000,24750.000000,26074.000000,14281.065430,2620615
2006-05-29,26076.000000,26750.000000,26000.000000,26150.000000,14322.692383,1809799
2006-05-30,26300.000000,26500.000000,25138.929688,25802.000000,14132.090820,1758593
2006-05-31,25430.000000,25800.000000,24200.000000,25130.000000,13764.022461,5953791
2006-06-01,25300.000000,25500.000000,24300.000000,24600.000000,13473.733398,4083292
2006-06-02,24880.000000,25255.000000,24701.000000,25255.000000,13832.486328,2216929
2006-06-05,25650.000000,26000.000000,24600.000000,25599.000000,14020.897461,2473705
2006-06-06,25300.000000,25300.000000,24250.000000,24250.000000,13282.037109,2562669
2006-06-07,24400.000000,24375.000000,23820.000000,23820.000000,13046.522461,2382138
2006-06-08,23199.000000,24608.000000,22001.000000,22001.000000,12050.230469,3954530
2006-06-09,23100.000000,23770.220703,22335.000000,23700.000000,12980.797852,3153680
2006-06-12,23490.000000,24200.000000,23200.000000,23651.000000,12953.956055,2005040
2006-06-13,22600.000000,23651.000000,22100.000000,22251.000000,12187.156250,4223104
2006-06-14,22000.000000,22775.000000,21721.000000,22450.000000,12296.151367,3414959
2006-06-15,22450.000000,22450.000000,22450.000000,22450.000000,12296.151367,0
2006-06-16,22450.000000,22450.000000,22450.000000,22450.000000,12296.151367,0
2006-06-19,24350.000000,24700.000000,23520.000000,23700.000000,12980.797852,1997376
2006-06-20,23010.000000,24399.000000,23005.000000,24399.000000,13363.641602,3077739
2006-06-21,24510.000000,25490.000000,23927.000000,25350.000000,13884.521484,3611102
2006-06-22,25610.000000,27399.000000,25610.000000,26000.000000,14240.533203,3858559
2006-06-23,26400.000000,27000.000000,25430.000000,26780.000000,14667.747070,4040178
2006-06-26,26700.000000,27199.000000,26350.000000,26350.000000,14432.230469,2621491
2006-06-27,26500.000000,26749.000000,26001.000000,26575.000000,14555.468750,2611852
2006-06-28,26520.000000,27378.000000,26300.000000,27275.000000,14938.869141,3591603
2006-06-29,27320.000000,28000.000000,26855.000000,27880.000000,15270.229492,3288283
2006-06-30,28000.000000,28300.000000,27200.000000,27500.000000,15062.103516,3228897
2006-07-03,27600.000000,28000.000000,27400.000000,27499.000000,15061.555664,2196449
2006-07-04,27490.000000,28000.000000,27400.000000,27550.000000,15089.488281,2600332
2006-07-05,28000.000000,28000.000000,26610.000000,26651.000000,14597.095703,1705501
2006-07-06,26750.000000,27650.000000,26750.000000,27500.000000,15062.103516,1340992
2006-07-07,27500.000000,27900.000000,27200.000000,27750.000000,15199.030273,1230698
2006-07-10,27390.000000,28000.000000,26950.000000,27849.000000,15253.254883,1172979
2006-07-11,27315.000000,27760.000000,27052.000000,27510.000000,15067.584961,831686
2006-07-12,27750.000000,27900.000000,27584.000000,27600.000000,15116.871094,909012
2006-07-13,27700.000000,27821.000000,26101.000000,26424.000000,14472.762695,2953836
2006-07-14,26400.000000,26803.000000,25991.000000,26200.000000,14350.074219,1701401
2006-07-17,26299.000000,26490.000000,25800.000000,25820.000000,14141.944336,2505122
2006-07-18,25700.000000,26400.000000,25500.000000,26300.000000,14404.843750,1695332
2006-07-19,25900.000000,26150.000000,25700.000000,26000.000000,14240.533203,3332739
2006-07-20,26500.000000,26500.000000,25326.000000,25326.000000,13871.374023,2035272
2006-07-21,25000.000000,25375.000000,24411.000000,24500.000000,13418.966797,2286410
2006-07-24,24500.000000,25000.000000,24201.000000,24750.000000,13555.892578,1671567
2006-07-25,25020.000000,25100.000000,24601.000000,24900.000000,13638.051758,3046817
2006-07-26,25200.000000,25299.000000,24900.000000,25075.000000,13733.897461,2322246
2006-07-27,25098.000000,25200.000000,24775.000000,25000.000000,13692.823242,2075796
2006-07-28,24900.000000,25008.000000,24770.000000,24945.000000,13662.695313,1818240
2006-07-31,25099.000000,25100.000000,24875.000000,24995.000000,13690.082031,1917772
2006-08-01,25000.000000,25450.000000,24910.000000,25044.000000,13716.918945,4361664
2006-08-02,25106.000000,25300.000000,24975.000000,25100.000000,13747.590820,2502284
2006-08-03,25275.000000,25275.000000,24655.000000,25000.000000,13692.823242,1345268
2006-08-04,24998.000000,25450.000000,24901.000000,25100.000000,13747.590820,1777099
2006-08-07,25200.000000,25599.000000,25050.000000,25240.000000,13824.269531,1521442
2006-08-08,25500.000000,26195.000000,25500.000000,25730.000000,14092.650391,2526733
2006-08-09,25730.000000,25730.000000,25730.000000,25730.000000,14092.650391,0
2006-08-10,25900.000000,25900.000000,24158.000000,25805.000000,14133.727539,4261882
2006-08-11,25900.000000,26150.000000,25900.000000,26050.000000,14267.918945,4307447
2006-08-14,25990.000000,26150.000000,25900.000000,25998.000000,14239.438477,1374505
2006-08-15,25900.000000,25901.000000,25600.000000,25901.000000,14186.311523,1870689
2006-08-16,25850.000000,26100.000000,25750.000000,25900.000000,14185.764648,1854449
2006-08-17,25900.000000,26095.000000,25054.000000,25207.000000,13806.196289,1798853
2006-08-18,25400.000000,25500.000000,24750.000000,25100.000000,13747.590820,918627
2006-08-21,25400.000000,25750.000000,25310.000000,25550.000000,13994.063477,2837198
2006-08-22,25701.000000,26290.000000,25701.000000,26250.000000,14377.460938,2548430
2006-08-23,26250.000000,26300.000000,25100.000000,25100.000000,13747.590820,1511147
2006-08-24,25398.000000,25600.000000,24901.000000,25010.000000,13698.297852,1637949
2006-08-25,25300.000000,25900.000000,24970.000000,25900.000000,14185.764648,1916341
2006-08-28,25900.000000,25900.000000,25560.000000,25600.000000,14021.449219,1303456
2006-08-29,25500.000000,25550.000000,25150.000000,25230.000000,13818.793945,1076117
2006-08-30,25300.000000,25600.000000,25100.000000,25400.000000,13911.906250,1469797
2006-08-31,25400.000000,25600.000000,25000.000000,25000.000000,13692.823242,1463312
2006-09-01,25001.000000,25550.000000,25001.000000,25445.000000,13936.555664,4616835
2006-09-04,25450.000000,25834.000000,25300.000000,25600.000000,14021.449219,988659
2006-09-05,25600.000000,25728.000000,24550.000000,24555.000000,13449.088867,3438238
2006-09-06,24650.000000,24990.000000,24500.000000,24774.000000,13569.036133,3090849
2006-09-07,24550.000000,24774.000000,24011.000000,24400.000000,13364.194336,2140573
2006-09-08,24700.000000,24800.000000,24200.000000,24350.000000,13336.805664,2168146
2006-09-11,24200.000000,24200.000000,22880.000000,22880.000000,12531.669922,3446634
2006-09-12,23326.000000,25252.000000,22800.000000,23660.000000,12958.885742,2848590
2006-09-13,23700.000000,23830.000000,22902.000000,23238.000000,12727.752930,1483526
2006-09-14,23511.000000,23850.000000,23230.000000,23305.000000,12764.446289,3984890
2006-09-15,23000.000000,23450.000000,22901.000000,23174.000000,12692.693359,1908372
2006-09-18,23375.000000,23685.000000,23100.000000,23400.000000,12816.479492,2531177
2006-09-19,23575.000000,23720.000000,23300.000000,23590.000000,12920.549805,3769593
2006-09-20,23297.000000,23590.000000,23005.000000,23250.000000,12734.321289,3703724
2006-09-21,23300.000000,23600.000000,23200.000000,23450.000000,12843.867188,5152061
2006-09-22,23800.000000,24240.000000,23615.000000,23825.000000,13049.258789,2892323
2006-09-25,23825.000000,23825.000000,23825.000000,23825.000000,13049.258789,0
2006-09-26,23650.000000,24430.000000,23500.000000,24055.000000,13175.233398,2999993
2006-09-27,24400.000000,24700.000000,24050.000000,24605.000000,13476.474609,2918617
2006-09-28,24800.000000,25700.000000,24680.000000,25550.000000,13994.063477,2969541
2006-09-29,25550.000000,26000.000000,25453.000000,25600.000000,14021.449219,2927370
2006-10-02,25675.000000,25800.000000,25400.000000,25400.000000,13911.906250,2774734
2006-10-03,25250.000000,25600.000000,24290.000000,24290.000000,13303.944336,2674184
2006-10-04,24495.000000,24850.000000,23700.000000,23799.000000,13035.017578,3172381
2006-10-05,24030.000000,24140.000000,23440.000000,23750.000000,13008.178711,5681250
2006-10-06,23900.000000,24080.000000,23760.000000,24048.000000,13171.396484,3380281
2006-10-09,23800.000000,24601.000000,23650.000000,24601.000000,13719.604492,2296532
2006-10-10,24650.000000,24980.000000,24615.000000,24900.000000,13886.351563,3090093
2006-10-11,24790.000000,24790.000000,24312.000000,24411.000000,13613.641602,2894582
2006-10-12,24349.000000,24790.000000,24051.000000,24425.000000,13621.451172,2279788
2006-10-13,24899.000000,24899.000000,24505.000000,24800.000000,13830.583984,2782361
2006-10-16,24900.000000,24975.000000,24575.000000,24730.000000,13791.542969,1594305
2006-10-17,24970.000000,25950.000000,24840.000000,25450.000000,14193.076172,3670499
2006-10-18,25399.000000,25875.000000,25000.000000,25800.000000,14388.261719,2031895
2006-10-19,25699.000000,25950.000000,25150.000000,25900.000000,14444.035156,1552626
2006-10-20,25910.000000,26460.000000,25700.000000,26250.000000,14639.220703,2486540
2006-10-23,26025.000000,26199.000000,25649.000000,26050.000000,14527.685547,1863029
2006-10-24,26102.000000,26200.000000,25497.449219,25900.000000,14444.035156,761548
2006-10-25,26100.000000,26699.000000,25600.000000,26000.000000,14499.801758,3216476
2006-10-26,26051.000000,26295.000000,25200.000000,25200.000000,14053.655273,2677335
2006-10-27,25300.000000,25420.000000,24700.000000,24905.000000,13889.136719,2366192
2006-10-30,25200.000000,25699.000000,24651.000000,25599.000000,14276.170898,808382
2006-10-31,25395.000000,25600.000000,25100.000000,25280.000000,14098.268555,1888322
2006-11-01,25210.000000,25570.000000,25101.000000,25101.000000,13998.449219,1389049
2006-11-02,25051.000000,25420.000000,24850.000000,24850.000000,13858.463867,1106194
2006-11-03,25000.000000,25299.000000,24830.000000,24950.000000,13914.234375,1013914
2006-11-06,25000.000000,25800.000000,25000.000000,25700.000000,14332.496094,2106308
2006-11-07,25699.000000,26449.000000,25599.000000,26050.000000,14527.685547,1916753
2006-11-08,26000.000000,26650.000000,25805.000000,26199.000000,14610.780273,2389820
2006-11-09,26360.000000,26500.000000,25810.000000,25900.000000,14444.035156,1456110
2006-11-10,25920.000000,26000.000000,25261.000000,25300.000000,14109.423828,2288891
2006-11-13,25351.000000,25351.000000,24900.000000,25000.000000,13942.117188,1202427
2006-11-14,25050.000000,25550.000000,25020.000000,25499.000000,14220.407227,3376935
2006-11-15,25446.000000,25750.000000,25230.000000,25310.000000,14114.997070,1656901
2006-11-16,25005.000000,25520.000000,24750.000000,24800.000000,13830.583984,1815296
2006-11-17,24587.000000,24630.000000,23300.000000,23500.000000,13105.591797,2888612
2006-11-20,23700.000000,24250.000000,23430.000000,24060.000000,13417.898438,2468101
2006-11-21,24299.000000,25235.000000,24030.220703,24900.000000,13886.351563,1859063
2006-11-22,24901.000000,25350.000000,24901.000000,25150.000000,14025.774414,1480127
2006-11-23,25000.000000,25200.000000,24400.000000,24799.000000,13830.023438,3222281
2006-11-24,24800.000000,25200.000000,24600.000000,24949.000000,13913.675781,1790282
2006-11-27,25100.000000,25150.000000,24400.000000,24550.000000,13691.162109,997243
2006-11-28,24350.000000,24495.000000,24210.000000,24300.000000,13551.739258,1310149
2006-11-29,24610.000000,24630.000000,24310.000000,24375.000000,13593.561523,1364199
2006-11-30,24850.000000,25450.000000,24506.000000,25150.000000,14025.774414,2575649
2006-12-01,25100.000000,25750.000000,25100.000000,25750.000000,14360.381836,1506577
2006-12-04,25589.000000,25695.000000,24670.000000,25505.000000,14223.750000,1152104
2006-12-05,25680.000000,25998.000000,25480.000000,25950.000000,14471.916992,1919666
2006-12-06,26016.000000,26100.000000,25700.000000,25726.000000,14346.998047,2053753
2006-12-07,25730.000000,25975.000000,25551.000000,25800.000000,14388.261719,1366216
2006-12-08,25800.000000,25950.000000,25665.000000,25900.000000,14444.035156,1168500
2006-12-11,25950.000000,25990.000000,25200.000000,25499.000000,14220.407227,2743367
2006-12-12,25500.000000,25500.000000,24716.000000,24790.000000,13825.005859,1575084
2006-12-13,24790.000000,24825.000000,24360.000000,24505.000000,13666.064453,1987640
2006-12-14,24545.000000,24760.000000,24401.000000,24590.000000,13713.469727,1601103
2006-12-15,24800.000000,25350.000000,24700.000000,25350.000000,14137.308594,2830356
2006-12-18,25228.000000,25400.000000,24870.000000,24900.000000,13886.351563,1753652
2006-12-19,24780.000000,24990.000000,24475.000000,24655.000000,13749.717773,1925439
2006-12-20,24800.000000,25185.000000,24800.000000,25145.000000,14022.983398,1404994
2006-12-21,24900.000000,25900.000000,24900.000000,25800.000000,14388.261719,3871859
2006-12-22,25750.000000,25899.000000,25230.000000,25230.000000,14070.386719,684808
2006-12-27,25761.000000,26080.000000,25615.000000,25898.000000,14442.916992,1035083
2006-12-28,25980.000000,26050.000000,25750.000000,25900.000000,14444.035156,737941
2006-12-29,25900.000000,25900.000000,25650.000000,25879.000000,14432.324219,85588
2007-01-02,25885.000000,25980.000000,25700.000000,25950.000000,14471.916992,491525
2007-01-03,25560.000000,26000.000000,24925.000000,24935.000000,13905.866211,908158
2007-01-04,24800.000000,24949.000000,24050.000000,24140.000000,13462.508789,1499832
2007-01-05,24151.000000,24202.000000,23850.000000,23900.000000,13328.665039,1851569
2007-01-08,24099.000000,24300.000000,23730.000000,23890.000000,13323.088867,1402575
2007-01-09,23999.000000,24244.599609,23360.000000,23395.000000,13047.035156,3125935
2007-01-10,23276.000000,23400.000000,23097.000000,23097.000000,12880.844727,5768908
2007-01-11,22950.000000,23150.000000,22894.000000,23000.000000,12826.750977,2812574
2007-01-12,23000.000000,23200.000000,22850.000000,22901.000000,12771.536133,3721572
2007-01-15,23200.000000,23550.000000,23037.000000,23290.000000,12988.477539,1849615
2007-01-16,23394.000000,23394.000000,22800.000000,22855.000000,12745.886719,2702243
2007-01-17,22750.000000,22925.000000,22255.000000,22390.000000,12486.562500,3333730
2007-01-18,22551.000000,23200.000000,22300.000000,23185.000000,12929.920898,2927209
2007-01-19,22625.000000,22815.000000,22450.000000,22701.000000,12660.000977,2470878
2007-01-22,22980.000000,23200.000000,22672.000000,23080.000000,12871.361328,1651912
2007-01-23,23100.000000,23200.000000,22771.000000,23199.000000,12937.728516,1467754
2007-01-24,23900.000000,24280.000000,23219.169922,24199.000000,13495.410156,3639452
2007-01-25,24250.000000,24770.000000,24060.000000,24515.000000,13671.640625,1952546
2007-01-26,24300.000000,24515.000000,24100.000000,24320.000000,13562.894531,1364337
2007-01-29,24478.000000,24700.000000,24000.000000,24295.000000,13548.953125,1323352
2007-01-30,24195.000000,24500.000000,23516.259766,24500.000000,13663.279297,2664186
2007-01-31,24650.000000,24780.000000,24300.000000,24545.000000,13688.372070,2467878
2007-02-01,24629.000000,24799.000000,24500.000000,24580.000000,13707.891602,1313114
2007-02-02,24700.000000,24770.000000,24451.000000,24670.000000,13758.083984,1991138
2007-02-05,24670.000000,24950.000000,24500.000000,24900.000000,13886.351563,998655
2007-02-06,24850.000000,25250.000000,24700.000000,25199.000000,14053.100586,1984512
2007-02-07,25295.000000,25295.000000,24116.669922,24700.000000,13774.813477,6681832
2007-02-08,24585.000000,24650.000000,24120.000000,24175.000000,13482.028320,3182523
2007-02-09,24450.000000,24750.000000,24275.000000,24425.000000,13621.451172,1715265
2007-02-12,24450.000000,24649.000000,24300.000000,24500.000000,13663.279297,869713
2007-02-13,24285.000000,24900.000000,24115.000000,24850.000000,13858.463867,2089369
2007-02-14,24800.000000,25169.000000,24800.000000,25110.000000,14003.462891,1499813
2007-02-15,25098.000000,25315.000000,24855.000000,25250.000000,14081.540039,2715796
2007-02-16,25200.000000,25200.000000,25005.000000,25150.000000,14025.774414,2050981
2007-02-19,25150.000000,25669.000000,25100.000000,25590.000000,14271.151367,897628
2007-02-20,25500.000000,25774.000000,25315.000000,25400.000000,14165.191406,2106273
2007-02-21,25300.000000,25700.000000,23850.000000,25080.000000,13986.735352,3694227
2007-02-22,25200.000000,25400.000000,24980.000000,25125.000000,14011.827148,2187110
2007-02-23,25155.000000,25390.000000,24800.000000,25010.000000,13947.697266,3224637
2007-02-26,25000.000000,25199.000000,24550.000000,24550.000000,13691.162109,3812469
2007-02-27,24200.000000,24500.000000,23300.000000,23301.000000,12994.613281,5815588
2007-02-28,22985.000000,23575.000000,22820.000000,23300.000000,12994.051758,2684128
2007-03-01,23399.000000,23400.000000,22600.000000,22800.000000,12715.212891,3789900
2007-03-02,23000.000000,23200.000000,22600.000000,23000.000000,12826.750977,3000978
2007-03-05,22690.000000,22690.000000,22040.000000,22100.000000,12324.833984,2841554
2007-03-06,22390.000000,22450.000000,22150.000000,22250.000000,12408.485352,2752776
2007-03-07,22410.000000,22650.000000,21805.000000,21999.000000,12268.507813,4569849
2007-03-08,22251.000000,22500.000000,22165.000000,22500.000000,12547.908203,3937025
2007-03-09,22550.000000,22609.000000,22300.000000,22400.000000,12492.137695,3346861
2007-03-12,22400.000000,22500.000000,22150.000000,22300.000000,12436.367188,4240880
2007-03-13,22300.000000,22450.000000,22150.000000,22270.000000,12419.637695,4443076
2007-03-14,21870.000000,22333.330078,21501.000000,21600.000000,12045.990234,4546279
2007-03-15,21855.000000,22050.000000,21580.000000,21650.000000,12073.875977,5496069
2007-03-16,21750.000000,21750.000000,21400.000000,21500.000000,11990.222656,5183855
2007-03-19,21650.000000,21800.000000,21400.000000,21500.000000,11990.222656,2078184
2007-03-20,21600.000000,21925.000000,21510.000000,21800.000000,12157.527344,6143468
2007-03-22,22200.000000,22310.000000,22020.000000,22200.000000,12380.604492,6728153
2007-03-23,22230.000000,23600.000000,22220.000000,23600.000000,13161.361328,6513957
2007-03-26,23750.000000,24151.000000,23350.000000,23550.000000,13133.476563,2957281
2007-03-27,23631.000000,23950.000000,23631.000000,23900.000000,13328.665039,3069539
2007-03-28,23900.000000,24899.000000,23700.000000,24600.000000,13719.043945,3891300
2007-03-29,24599.000000,24800.000000,24400.000000,24800.000000,13830.583984,3550944
2007-03-30,24650.000000,24725.000000,23805.000000,24205.000000,13669.630859,6006228
2007-04-02,24200.000000,24275.000000,22899.000000,24000.000000,13553.854492,1920799
2007-04-03,23900.000000,23950.000000,23300.000000,23300.000000,13158.536133,1980291
2007-04-04,23400.000000,23899.000000,23202.000000,23500.000000,13271.483398,1902743
2007-04-05,23500.000000,23599.000000,23150.000000,23501.000000,13272.045898,3252773
2007-04-10,23600.000000,23850.000000,23464.269531,23850.000000,13469.144531,2004962
2007-04-11,23845.000000,24360.000000,23621.000000,24055.000000,13584.919922,2106407
2007-04-12,24050.000000,24500.000000,23850.000000,24330.000000,13740.221680,3190344
2007-04-13,24420.000000,24749.000000,24400.000000,24699.000000,13948.610352,2590705
2007-04-16,24695.000000,24875.000000,24600.000000,24651.000000,13921.506836,2369563
2007-04-17,24649.000000,24740.000000,24435.000000,24625.000000,13906.823242,3067218
2007-04-18,24580.000000,24632.000000,24021.000000,24450.000000,13807.991211,3136274
2007-04-19,24100.000000,24700.000000,23900.000000,24450.000000,13807.991211,1473563
2007-04-20,24450.000000,24801.000000,24200.000000,24600.000000,13892.702148,2262883
2007-04-23,24650.000000,24700.000000,24450.000000,24530.000000,13853.168945,1530793
2007-04-24,24635.000000,24800.000000,24380.000000,24550.000000,13864.464844,1904478
2007-04-25,24500.000000,24650.000000,24411.000000,24550.000000,13864.464844,1834587
2007-04-26,24601.000000,24780.000000,24275.000000,24400.000000,13779.752930,1835506
2007-04-30,24455.000000,24699.000000,24100.000000,24411.000000,13785.968750,2329803
2007-05-02,24300.000000,24946.000000,24300.000000,24730.000000,13966.119141,1255761
2007-05-03,24750.000000,25750.000000,24750.000000,25520.000000,14412.266602,6346868
2007-05-04,25520.000000,25840.000000,25400.000000,25650.000000,14485.686523,1369554
2007-05-07,25600.000000,25600.000000,25200.000000,25269.000000,14270.518555,704292
2007-05-08,25050.000000,25400.000000,25050.000000,25280.000000,14276.730469,2532568
2007-05-09,25300.000000,25600.000000,25175.000000,25499.000000,14400.412109,2463715
2007-05-10,25480.000000,25700.000000,25400.000000,25610.000000,14463.094727,1958872
2007-05-11,25550.000000,25940.000000,25400.000000,25940.000000,14649.460938,1816433
2007-05-14,25839.000000,26250.000000,25800.000000,25910.000000,14632.519531,3126031
2007-05-15,25911.000000,26040.000000,25500.000000,26020.000000,14694.640625,3697558
2007-05-16,26025.000000,26695.000000,26020.000000,26605.000000,15025.013672,3337669
2007-05-17,26550.000000,26785.000000,26471.000000,26610.000000,15027.838867,2504775
2007-05-18,26600.000000,27870.000000,26401.000000,27600.000000,15586.933594,2372426
2007-05-21,27600.000000,28175.000000,27600.000000,27610.000000,15592.584961,1466629
